dia,ses,lado,entrada,stop,riesgo,edad,ts,R,motivo,ins
2020-01-02,NY,-1,3247.949,3250.843,2.893999999999778,1,2020-01-02 14:59:00,2.0,TP,SP500
2020-01-03,Asia,-1,3252.1,3262.6,10.5,1,2020-01-03 01:59:00,2.0,TP,SP500
2020-01-06,Asia,1,3223.4,3215.334,8.066000000000258,1,2020-01-05 23:59:00,-1.0,SL,SP500
2020-01-07,Asia,-1,3248.446,3251.752,3.30600000000004,1,2020-01-07 02:59:00,-1.0,SL,SP500
2020-01-08,Asia,-1,3202.949,3234.134,31.184999999999945,5,2020-01-07 23:59:00,-1.0,SL,SP500
2020-01-09,NY,-1,3268.643,3275.355,6.711999999999989,1,2020-01-09 17:59:00,-1.0,SL,SP500
2020-01-10,Londres,-1,3284.0,3286.774,2.7739999999998872,1,2020-01-10 11:59:00,2.0,TP,SP500
2020-01-13,Asia,-1,3266.555,3271.555,5.0,7,2020-01-12 23:59:00,-1.0,SL,SP500
2020-01-14,Asia,-1,3287.943,3291.3,3.356999999999971,1,2020-01-14 03:57:00,2.0,TP,SP500
2020-01-15,Asia,-1,3277.852,3288.049,10.197000000000116,7,2020-01-14 23:59:00,-1.0,SL,SP500
2020-01-16,Asia,-1,3294.255,3297.8,3.5450000000000728,4,2020-01-16 00:59:00,-1.0,SL,SP500
2020-01-17,Asia,-1,3316.949,3318.949,2.0,1,2020-01-17 04:59:00,-1.0,SL,SP500
2020-01-20,Asia,-1,3326.243,3328.8,2.5570000000002437,2,2020-01-20 00:58:00,2.0,TP,SP500
2020-01-21,Asia,-1,3322.137,3326.1,3.962999999999738,1,2020-01-20 23:58:00,2.0,TP,SP500
2020-01-22,Asia,1,3319.946,3317.94,2.005999999999858,4,2020-01-21 23:58:00,2.0,TP,SP500
2020-01-23,Asia,-1,3314.346,3320.355,6.0090000000000146,5,2020-01-22 23:59:00,-1.0,SL,SP500
2020-01-24,Asia,1,3330.852,3325.343,5.5090000000000146,5,2020-01-23 23:59:00,-1.0,SL,SP500
2020-01-27,Londres,1,3253.6,3248.843,4.757000000000062,1,2020-01-27 09:59:00,-1.0,SL,SP500
2020-01-28,Asia,1,3255.952,3249.252,6.700000000000273,3,2020-01-28 04:58:00,-1.0,SL,SP500
2020-01-29,Asia,1,3286.7,3273.646,13.053999999999633,7,2020-01-29 01:59:00,-1.0,SL,SP500
2020-01-30,Asia,1,3274.055,3270.049,4.005999999999858,3,2020-01-29 23:59:00,-1.0,SL,SP500
2020-01-31,Asia,-1,3290.055,3293.9,3.8450000000002547,5,2020-01-30 23:59:00,-1.0,SL,SP500
2020-02-03,Asia,1,3248.752,3233.452,15.299999999999727,4,2020-02-03 01:59:00,-1.0,SL,SP500
2020-02-04,Asia,1,3242.652,3236.152,6.5,1,2020-02-03 23:59:00,2.0,TP,SP500
2020-02-05,Asia,-1,3295.5,3302.952,7.4520000000002256,9,2020-02-04 23:59:00,-1.0,SL,SP500
2020-02-06,Asia,-1,3335.5,3341.152,5.652000000000044,1,2020-02-05 23:59:00,-1.0,SL,SP500
2020-02-07,Asia,-1,3341.1,3351.6,10.5,1,2020-02-07 00:59:00,2.0,TP,SP500
2020-02-10,Asia,1,3315.352,3310.646,4.705999999999676,7,2020-02-10 00:59:00,2.0,TP,SP500
2020-02-11,Asia,-1,3356.249,3359.755,3.506000000000313,9,2020-02-11 00:59:00,-1.0,SL,SP500
2020-02-12,Asia,-1,3364.955,3366.3,1.3450000000002547,3,2020-02-12 04:58:00,-1.0,SL,SP500
2020-02-13,Asia,-1,3367.4,3383.2,15.799999999999727,1,2020-02-12 23:59:00,-1.0,SL,SP500
2020-02-14,Asia,-1,3373.8,3379.6,5.799999999999727,7,2020-02-13 23:59:00,-1.0,SL,SP500
2020-02-17,Asia,-1,3387.755,3390.3,2.5450000000000728,3,2020-02-16 23:59:00,2.0,TP,SP500
2020-02-18,Asia,1,3372.546,3369.546,3.0,6,2020-02-18 01:59:00,-1.0,SL,SP500
